IIntegerRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IIntegerResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IInterpolatorRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IInterpolatorResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IKeep,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IKeepInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
ILayoutRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
ILayoutResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
ILongDef,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
ILongDefInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IMainThread,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IMainThreadInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IMenuRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IMenuResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
INavigationRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
INavigationResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
INonNull,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
INonNullInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
INullable,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
INullableInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IPluralsRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IPluralsResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IPx,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IPxInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRawRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRawResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresApi,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresApiInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresFeature,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresFeatureInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresPermissionRead,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresPermissionReadInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresPermissionWrite,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresPermissionWriteInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresPermission,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRequiresPermissionInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
RestrictToScope,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRestrictTo,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IRestrictToInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
ISize,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
ISizeInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IStringDef,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IStringDefInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IStringRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IStringResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IStyleRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IStyleResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IStyleableRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IStyleableResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
ITransitionRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
ITransitionResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IUiThread,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IUiThreadInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
VisibleForTesting,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
VisibleForTestingConsts,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IVisibleForTesting,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IVisibleForTestingInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IWorkerThread,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IWorkerThreadInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IXmlRes,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IXmlResInvoker,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IdResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IntDefAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IntRangeAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
IntegerResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
InterpolatorResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
KeepAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
LayoutResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
LongDefAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
MainThreadAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
MenuResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
NavigationResAttribute,AndroidX.Annotation,managed - not Android registered,managed - not Android registered
